lowlevel.silence_rate_20dB.mean,lowlevel.silence_rate_20dB.stdev,lowlevel.silence_rate_30dB.mean,lowlevel.silence_rate_30dB.stdev,lowlevel.silence_rate_60dB.mean,lowlevel.silence_rate_60dB.stdev,lowlevel.spectral_flux.mean,lowlevel.spectral_flux.stdev,lowlevel.spectral_rms.mean,lowlevel.spectral_rms.stdev,metadata.audio_properties.replay_gain.mean,metadata.audio_properties.replay_gain.stdev,lowlevel.gfcc.mean.0,lowlevel.gfcc.mean.1,lowlevel.gfcc.mean.2,lowlevel.gfcc.mean.3,lowlevel.gfcc.mean.4,lowlevel.gfcc.mean.5,lowlevel.gfcc.mean.6,lowlevel.gfcc.mean.7,lowlevel.gfcc.mean.8,lowlevel.gfcc.mean.9,lowlevel.gfcc.mean.10,lowlevel.gfcc.mean.11,lowlevel.gfcc.mean.12,lowlevel.gfcc.stdev.0,lowlevel.gfcc.stdev.1,lowlevel.gfcc.stdev.2,lowlevel.gfcc.stdev.3,lowlevel.gfcc.stdev.4,lowlevel.gfcc.stdev.5,lowlevel.gfcc.stdev.6,lowlevel.gfcc.stdev.7,lowlevel.gfcc.stdev.8,lowlevel.gfcc.stdev.9,lowlevel.gfcc.stdev.10,lowlevel.gfcc.stdev.11,lowlevel.gfcc.stdev.12,lowlevel.melbands.mean.0,lowlevel.melbands.mean.1,lowlevel.melbands.mean.2,lowlevel.melbands.mean.3,lowlevel.melbands.mean.4,lowlevel.melbands.mean.5,lowlevel.melbands.mean.6,lowlevel.melbands.mean.7,lowlevel.melbands.mean.8,lowlevel.melbands.mean.9,lowlevel.melbands.mean.10,lowlevel.melbands.mean.11,lowlevel.melbands.mean.12,lowlevel.melbands.mean.13,lowlevel.melbands.mean.14,lowlevel.melbands.mean.15,lowlevel.melbands.mean.16,lowlevel.melbands.mean.17,lowlevel.melbands.mean.18,lowlevel.melbands.mean.19,lowlevel.melbands.mean.20,lowlevel.melbands.mean.21,lowlevel.melbands.mean.22,lowlevel.melbands.mean.23,lowlevel.melbands.mean.24,lowlevel.melbands.mean.25,lowlevel.melbands.mean.26,lowlevel.melbands.mean.27,lowlevel.melbands.mean.28,lowlevel.melbands.mean.29,lowlevel.melbands.mean.30,lowlevel.melbands.mean.31,lowlevel.melbands.mean.32,lowlevel.melbands.mean.33,lowlevel.melbands.mean.34,lowlevel.melbands.mean.35,lowlevel.melbands.mean.36,lowlevel.melbands.mean.37,lowlevel.melbands.mean.38,lowlevel.melbands.mean.39,lowlevel.melbands.stdev.0,lowlevel.melbands.stdev.1,lowlevel.melbands.stdev.2,lowlevel.melbands.stdev.3,lowlevel.melbands.stdev.4,lowlevel.melbands.stdev.5,lowlevel.melbands.stdev.6,lowlevel.melbands.stdev.7,lowlevel.melbands.stdev.8,lowlevel.melbands.stdev.9,lowlevel.melbands.stdev.10,lowlevel.melbands.stdev.11,lowlevel.melbands.stdev.12,lowlevel.melbands.stdev.13,lowlevel.melbands.stdev.14,lowlevel.melbands.stdev.15,lowlevel.melbands.stdev.16,lowlevel.melbands.stdev.17,lowlevel.melbands.stdev.18,lowlevel.melbands.stdev.19,lowlevel.melbands.stdev.20,lowlevel.melbands.stdev.21,lowlevel.melbands.stdev.22,lowlevel.melbands.stdev.23,lowlevel.melbands.stdev.24,lowlevel.melbands.stdev.25,lowlevel.melbands.stdev.26,lowlevel.melbands.stdev.27,lowlevel.melbands.stdev.28,lowlevel.melbands.stdev.29,lowlevel.melbands.stdev.30,lowlevel.melbands.stdev.31,lowlevel.melbands.stdev.32,lowlevel.melbands.stdev.33,lowlevel.melbands.stdev.34,lowlevel.melbands.stdev.35,lowlevel.melbands.stdev.36,lowlevel.melbands.stdev.37,lowlevel.melbands.stdev.38,lowlevel.melbands.stdev.39,lowlevel.mfcc.mean.0,lowlevel.mfcc.mean.1,lowlevel.mfcc.mean.2,lowlevel.mfcc.mean.3,lowlevel.mfcc.mean.4,lowlevel.mfcc.mean.5,lowlevel.mfcc.mean.6,lowlevel.mfcc.mean.7,lowlevel.mfcc.mean.8,lowlevel.mfcc.mean.9,lowlevel.mfcc.mean.10,lowlevel.mfcc.mean.11,lowlevel.mfcc.mean.12,lowlevel.mfcc.stdev.0,lowlevel.mfcc.stdev.1,lowlevel.mfcc.stdev.2,lowlevel.mfcc.stdev.3,lowlevel.mfcc.stdev.4,lowlevel.mfcc.stdev.5,lowlevel.mfcc.stdev.6,lowlevel.mfcc.stdev.7,lowlevel.mfcc.stdev.8,lowlevel.mfcc.stdev.9,lowlevel.mfcc.stdev.10,lowlevel.mfcc.stdev.11,lowlevel.mfcc.stdev.12,lowlevel.spectral_contrast_valleys.mean.0,lowlevel.spectral_contrast_valleys.mean.1,lowlevel.spectral_contrast_valleys.mean.2,lowlevel.spectral_contrast_valleys.mean.3,lowlevel.spectral_contrast_valleys.mean.4,lowlevel.spectral_contrast_valleys.mean.5,lowlevel.spectral_contrast_valleys.stdev.0,lowlevel.spectral_contrast_valleys.stdev.1,lowlevel.spectral_contrast_valleys.stdev.2,lowlevel.spectral_contrast_valleys.stdev.3,lowlevel.spectral_contrast_valleys.stdev.4,lowlevel.spectral_contrast_valleys.stdev.5,arousal.arousal,valence.valence
0.838345885,0.368132979,0.63909775,0.480261981,0.022556391,0.148484334,0.041053947,0.076435,0.00268362,0.002616417,-7.871051788,0,-194.27376,16.15505,-89.889915,37.549694,-25.116762,9.157219,-21.545826,11.232847,-10.881638,18.377077,-17.729261,2.0017962,-0.40350074,154.29692,48.848843,46.499886,28.805717,29.899368,19.43114,11.308362,10.024817,12.392423,14.56116,11.598769,14.069258,19.202873,0.000322859,0.000195631,0.000139732,0.000149478,0.00023628,0.00018632,0.000184767,0.000205696,0.000143431,9.29172E-05,2.92166E-05,1.01622E-05,9.72526E-06,6.13342E-06,4.9051E-06,5.69792E-06,7.11924E-06,5.87924E-06,5.29614E-05,0.000409904,7.14126E-06,6.76293E-06,5.03718E-06,3.95934E-06,3.41917E-06,2.76928E-06,5.22911E-06,0.00012738,4.1375E-06,1.75904E-06,1.71693E-06,1.77059E-06,1.64496E-06,6.16978E-07,2.98628E-07,3.2045E-07,2.25796E-07,1.88156E-07,1.81948E-07,1.8484E-07,0.002996027,0.001632402,0.000547659,0.000958969,0.001811723,0.001018148,0.001541318,0.001490396,0.000953772,0.000689755,0.000144536,4.50092E-05,4.62437E-05,3.22194E-05,2.46436E-05,3.07176E-05,4.31569E-05,3.13935E-05,0.000103478,0.000857073,2.30323E-05,3.40101E-05,2.34232E-05,1.67442E-05,1.61035E-05,1.31918E-05,1.59123E-05,0.000260955,8.53085E-06,8.04757E-06,7.72138E-06,9.08789E-06,7.52358E-06,3.01897E-06,1.88071E-06,2.31411E-06,1.54485E-06,1.46543E-06,1.57038E-06,1.46572E-06,-854.52203,75.82306,8.340675,33.231667,15.110699,17.05126,7.549132,0.31758398,17.91657,17.05592,-4.6091514,3.4733186,17.962984,120.14843,38.490253,30.023924,18.06598,16.915697,14.78664,13.272027,17.095037,20.22567,21.226456,24.590378,8.5051775,24.161917,-7.5199137,-8.101916,-8.567814,-8.770327,-9.198016,-9.744085,1.8166788,1.8939434,1.589527,1.5626141,1.5851293,1.1168836,0.422918384,-0.790601814
0.879999995,0.324961901,0.607272744,0.488357693,0.047272727,0.212221041,0.067622989,0.097098909,0.002235107,0.002881228,-7.444177628,0,-241.3635,204.10725,-179.25638,4.980601,-30.617418,-66.85128,5.1968837,-23.472706,-21.41983,3.8526945,-15.371539,-12.124737,4.656658,166.86946,66.89338,32.33388,16.391558,10.634572,17.602993,9.553063,11.99923,8.15893,6.652502,7.3213286,6.4706726,5.9048424,5.04338E-05,0.00017576,0.000436652,0.00111291,0.000629966,0.000617789,0.000375034,0.000195731,0.000139178,9.67258E-05,5.008E-05,3.41223E-05,2.59056E-05,1.99183E-05,2.01286E-05,1.33159E-05,7.11978E-06,7.45682E-06,6.42451E-06,4.75445E-06,3.12223E-06,2.48831E-06,2.28637E-06,1.91889E-06,1.79538E-06,1.2473E-06,1.07903E-06,7.93355E-07,6.60276E-07,4.92028E-07,2.41239E-07,3.3784E-09,6.9225E-12,5.9062E-12,5.14333E-12,4.57581E-12,4.13896E-12,3.79348E-12,3.4946E-12,3.20349E-12,0.000229038,0.00071635,0.001429311,0.00408811,0.002131356,0.002438451,0.001169691,0.000559495,0.000394477,0.000291216,0.000120236,0.000100443,7.48195E-05,5.40658E-05,0.000124519,6.69475E-05,1.65725E-05,3.27602E-05,3.15538E-05,1.28841E-05,6.23216E-06,6.43311E-06,9.50316E-06,7.23433E-06,6.60411E-06,3.60077E-06,2.96422E-06,2.36896E-06,1.99708E-06,1.32376E-06,5.99334E-07,9.89975E-09,1.99293E-11,1.68519E-11,1.44664E-11,1.25105E-11,1.0893E-11,9.52222E-12,8.351E-12,7.37351E-12,-843.96906,221.25943,-66.12796,43.924946,-20.278677,-25.344597,12.590217,-29.661146,5.076412,-4.400719,-11.772885,8.728754,-13.247424,112.71262,53.99518,26.715189,18.907888,9.83871,10.192714,9.46046,13.348476,7.964028,7.141053,7.901168,6.6015086,8.319944,-6.5412474,-6.176525,-7.144753,-7.8344574,-8.686333,-14.333852,2.0795143,2.1377792,1.9981521,1.8409742,1.713419,0.8749823,0.526793075,0.09645507
1,0,0.748120308,0.434092432,0.022556391,0.148484334,0.032938004,0.010367258,0.001570793,0.000451188,3.971511841,0,-156.22806,132.2988,-159.61053,-3.5967255,-60.139973,-0.18529008,-25.765913,2.3840716,-17.70803,2.93043,-17.817974,-10.5452585,-4.471771,127.65624,42.5675,25.833202,11.565601,12.251873,9.631848,11.339831,7.146467,8.093439,7.0654984,6.946904,6.909618,5.515004,9.95569E-06,2.2191E-05,2.71635E-05,3.06094E-05,3.31174E-05,3.10612E-05,4.23301E-05,6.13084E-05,7.0138E-05,8.10575E-05,6.33939E-05,4.27324E-05,2.292E-05,1.58745E-05,1.4514E-05,9.61905E-06,1.19021E-05,1.14349E-05,5.67793E-06,3.69751E-06,2.83176E-06,2.35977E-06,6.91419E-07,5.67432E-07,3.89681E-07,3.95258E-07,3.90338E-07,2.68117E-07,1.96507E-07,1.27391E-07,6.68018E-08,4.14616E-08,2.03071E-08,1.03412E-08,9.00999E-09,4.65982E-09,3.94943E-09,2.95019E-09,2.41312E-09,1.74775E-09,7.49893E-06,1.71531E-05,2.85507E-05,2.52618E-05,3.5224E-05,3.3418E-05,5.66636E-05,6.55121E-05,7.0925E-05,9.91099E-05,8.95285E-05,8.36635E-05,4.05399E-05,1.83855E-05,2.16231E-05,1.22849E-05,1.31261E-05,1.2257E-05,6.50224E-06,4.4768E-06,3.38136E-06,3.58456E-06,5.33923E-07,6.18804E-07,3.75274E-07,3.63569E-07,4.79919E-07,2.23439E-07,1.75932E-07,1.20523E-07,4.8667E-08,2.98327E-08,1.72516E-08,8.08149E-09,1.05427E-08,3.18863E-09,3.73931E-09,2.46893E-09,1.50015E-09,8.45129E-10,-779.4089,169.60992,-44.236965,3.034415,-20.673122,-1.8904679,-4.582415,-7.184238,5.5300355,5.2924795,-2.4013007,-2.1066744,-3.837198,80.51701,28.091578,16.893492,10.419226,12.820251,8.135769,9.560622,8.049968,6.9477267,6.97301,5.945309,5.8608017,5.7987013,-6.5064735,-6.1081085,-6.6426697,-7.339753,-8.618759,-10.675572,1.5443105,1.5694529,1.5141457,1.42916,1.3060368,0.74505997,0.544929926,-0.475680132
0.969696999,0.171420038,0.018939395,0.136310592,0.015151516,0.12215554,0.093261287,0.038110022,0.003977465,0.001408952,0.171764374,0,-254.30125,186.89682,-13.950739,10.530138,-33.617363,9.86881,-20.658503,-24.957216,-36.541115,-23.68982,-9.072023,8.674227,-5.84585,98.699745,38.668327,13.894643,15.457206,9.243967,12.905633,12.674007,10.214675,13.545002,8.549945,9.714216,8.703369,5.9736795,0.000768948,0.000773467,0.001129717,0.001077437,0.000331757,3.38925E-05,5.51699E-06,1.44335E-06,7.55006E-07,1.27101E-05,3.70223E-06,1.75767E-07,2.54712E-06,2.34839E-05,7.84604E-07,3.18732E-08,1.999E-08,1.08544E-08,1.0349E-08,1.10294E-08,1.01729E-08,6.11242E-09,6.36097E-09,3.73737E-09,4.23831E-09,1.44397E-09,8.69282E-10,1.45508E-09,1.08055E-09,6.79047E-10,1.35218E-09,8.92624E-10,1.51239E-09,1.47203E-09,7.56365E-10,4.49695E-10,3.01724E-10,2.60261E-10,4.50996E-10,2.31207E-10,0.000741532,0.00076408,0.001079547,0.000968548,0.000288634,2.4143E-05,4.49313E-06,1.40463E-06,6.42175E-07,3.37678E-05,9.632E-06,1.732E-07,3.99373E-06,3.95611E-05,1.29959E-06,2.81857E-08,1.56505E-08,1.06057E-08,1.31808E-08,7.19258E-09,1.07443E-08,3.92178E-09,4.02264E-09,3.05412E-09,3.58403E-09,8.26408E-10,4.00266E-10,9.68186E-10,8.90211E-10,3.29542E-10,8.83959E-10,4.27176E-10,6.69685E-10,6.18485E-10,6.89486E-10,2.27251E-10,1.87655E-10,2.11831E-10,5.51401E-10,1.07124E-10,-936.7418,233.54068,74.81439,35.223743,14.027984,25.663515,12.758848,17.019735,-10.195972,-25.519918,-13.421271,-5.94124,3.6822217,45.09505,30.633848,13.187247,12.695508,8.862065,8.457036,14.782638,12.979068,9.466938,12.010681,5.4554152,6.613617,7.7552114,-4.8877997,-7.788727,-8.884239,-10.073509,-11.163625,-11.880281,1.4517081,1.1578454,0.9986775,0.85654056,0.8104114,0.56665725,-0.233305853,-0.307502061
1,0,1,0,0.022556391,0.148484334,0.01961039,0.007276624,0.000886661,0.000296355,6.341533661,0,-203.50038,106.07121,-158.62877,-3.8733099,-54.952034,-5.0463123,-26.335464,3.3765547,-17.22547,3.2787373,-22.37514,-3.0741954,-8.007883,119.7339,39.206535,26.33025,15.240677,16.715092,10.772366,12.356575,8.962949,9.1741705,9.143562,8.868983,7.1356254,7.608916,2.52589E-06,4.13058E-06,6.67201E-06,7.47373E-06,8.2477E-06,7.41801E-06,9.80167E-06,1.51676E-05,1.74961E-05,1.996E-05,1.54846E-05,1.05861E-05,5.99612E-06,4.90568E-06,4.51924E-06,3.44159E-06,4.03302E-06,3.11662E-06,1.68877E-06,1.90476E-06,1.08755E-05,6.02519E-06,1.14327E-06,8.04208E-07,5.17086E-07,2.37358E-07,1.64466E-07,1.06419E-07,1.15828E-07,1.377E-07,6.09709E-08,2.77644E-08,3.6881E-08,2.92258E-08,1.40682E-08,3.62748E-09,1.71625E-09,3.75946E-09,1.68446E-09,1.39671E-09,2.10365E-06,3.81493E-06,7.90209E-06,6.16113E-06,8.82109E-06,8.52651E-06,1.40935E-05,1.57844E-05,1.7523E-05,2.33422E-05,2.16878E-05,2.08093E-05,9.79024E-06,5.7525E-06,6.09444E-06,4.13129E-06,4.68253E-06,3.23742E-06,1.90193E-06,2.80905E-06,2.82906E-05,1.60813E-05,2.57496E-06,2.02592E-06,1.57137E-06,3.27246E-07,1.7645E-07,8.77258E-08,1.30372E-07,2.42687E-07,1.95458E-07,7.83806E-08,1.37459E-07,1.25452E-07,7.43495E-08,7.68542E-09,1.5266E-09,1.39335E-08,2.54474E-09,2.11891E-09,-831.1902,151.26895,-49.000736,6.4946685,-19.49812,-2.6112812,-7.906256,-4.7183394,7.249497,0.7153976,-1.9977337,-0.006783443,-3.0312014,72.50892,29.849852,20.661352,11.709956,16.647327,10.483104,10.83379,9.6017685,9.478006,8.973055,9.249171,9.396887,8.372064,-7.2049794,-6.8234105,-7.2644696,-7.835496,-8.992173,-11.05676,1.3829947,1.4729813,1.3873037,1.3311298,1.2404001,0.72898525,0.220115416,0.465787304
1,0,1,0,0.015151516,0.12215554,0.020911809,0.004753628,0.001018226,0.000228256,8.880348206,0,-84.71091,0.86835974,-99.99244,7.6485868,-55.72002,25.861605,-44.94309,11.198537,-22.637249,3.5740733,-19.57124,4.211434,-14.026514,114.09976,20.065609,12.954872,9.149717,7.621943,7.8944993,7.698386,6.04994,7.1304374,5.814201,5.867936,4.817828,4.7069073,9.25839E-06,4.87346E-05,1.0139E-05,1.02942E-05,6.50404E-06,1.14152E-05,1.26398E-05,4.81942E-06,4.24133E-06,5.78696E-06,7.92646E-06,9.64075E-06,4.87276E-06,8.08608E-06,7.25288E-06,4.02694E-06,4.98226E-06,4.31151E-06,2.1447E-06,3.81668E-06,3.47791E-06,2.119E-06,1.38473E-06,9.49432E-07,6.87692E-07,6.66308E-07,5.05382E-07,5.54151E-07,6.76074E-07,5.10529E-07,4.13791E-07,3.99544E-07,4.60485E-07,6.9433E-07,1.02306E-06,9.56989E-07,8.71016E-07,7.93269E-07,6.62144E-07,5.54651E-07,6.93609E-06,3.7595E-05,9.33406E-06,8.08501E-06,4.39617E-06,8.5037E-06,8.87822E-06,3.42472E-06,3.4186E-06,4.18035E-06,6.12404E-06,9.19185E-06,4.13902E-06,1.31056E-05,1.26648E-05,3.18084E-06,2.76513E-06,2.54789E-06,2.0551E-06,3.98747E-06,1.77337E-06,9.98602E-07,6.90819E-07,4.97361E-07,3.56078E-07,3.67542E-07,2.60274E-07,2.91374E-07,3.34194E-07,2.7043E-07,2.0756E-07,1.82646E-07,2.13164E-07,3.73078E-07,5.29272E-07,5.18009E-07,4.942E-07,4.38869E-07,3.37958E-07,2.847E-07,-731.8345,58.1258,5.768553,-8.96763,11.484847,5.228005,-2.4256325,4.3952384,0.72728634,2.5677872,-5.7071953,2.8569548,0.4961257,70.89874,11.197672,7.91835,9.033144,7.6210556,6.834409,7.0532417,6.3423185,5.81074,5.7179623,5.1818657,5.806329,5.8307967,-7.0764217,-6.971863,-7.0895658,-7.321553,-8.062835,-8.14711,1.2037327,1.1994503,1.1875306,1.142069,1.0993813,0.9203688,0.384995878,0.121187139
1,0,0.787878811,0.408810526,0.015151516,0.12215554,0.028266639,0.01654675,0.001244875,0.000684907,1.226379395,0,-156.63922,88.032295,-142.90567,48.000828,-69.44532,-20.026558,-21.71131,9.923314,-30.744366,11.099014,-6.4555597,2.3506188,-6.3849673,116.47367,30.44511,24.748182,14.461928,10.878355,16.392744,8.555479,7.35927,10.313902,8.816758,7.272538,6.8131866,6.0717506,7.15673E-06,2.67014E-05,2.56883E-05,1.13286E-05,7.88061E-06,0.000126221,0.000178457,1.413E-05,3.91028E-06,6.10173E-06,9.29485E-06,5.45759E-06,6.36907E-06,3.87281E-06,1.30699E-06,1.60076E-06,7.79048E-07,6.18445E-07,1.25913E-06,1.14541E-06,6.97032E-07,3.41709E-06,4.24614E-06,2.47629E-06,4.85089E-06,3.41595E-06,2.80666E-06,4.87433E-06,4.59662E-06,2.77351E-06,8.34128E-07,3.63445E-07,2.70579E-07,7.23727E-08,4.10677E-08,3.37829E-08,2.95733E-08,1.84265E-08,1.74694E-08,8.12177E-09,3.242E-06,9.05765E-06,3.58217E-05,1.32852E-05,1.0091E-05,0.000261082,0.000334792,1.93548E-05,3.98114E-06,8.49555E-06,1.48744E-05,7.22071E-06,1.06671E-05,5.72608E-06,1.47749E-06,1.7413E-06,8.97643E-07,6.61819E-07,1.50184E-06,1.48271E-06,1.36362E-06,3.89235E-06,5.25634E-06,2.82631E-06,6.1484E-06,4.87199E-06,3.93463E-06,6.79989E-06,6.43612E-06,3.8459E-06,1.12377E-06,5.02705E-07,1.53123E-06,2.36462E-07,1.29924E-07,1.15283E-07,1.17818E-07,5.17283E-08,5.10387E-08,1.78859E-08,-782.34485,110.67404,-23.55715,55.086243,-26.170753,-12.777054,8.737209,-10.247345,-0.79829574,-8.594173,-3.1158283,10.754576,2.6493757,79.573685,19.831982,20.665554,17.894083,10.858591,9.182944,11.499882,10.659061,6.945831,7.0843782,6.6286535,6.972122,9.10358,-6.8743043,-7.0545306,-7.5287714,-8.33226,-7.8033676,-10.179939,1.2911289,1.2874154,1.235875,1.1699423,1.3437836,0.827993,0.187139324,0.030502885
0.685606062,0.464273602,0.026515152,0.160661295,0.015151516,0.12215554,0.04638214,0.025482709,0.004880407,0.001938586,-6.525190353,0,-144.57417,148.19818,-191.143,-12.168367,-68.635155,-40.470352,-7.546831,-4.4542685,11.316671,4.5160375,16.128778,-6.28631,-19.617825,111.47327,35.817966,24.394133,11.81198,10.506784,13.026745,6.8297157,8.215654,8.444087,7.286602,7.4349623,7.393636,6.4893975,8.2879E-06,1.27945E-05,8.06705E-06,9.92416E-06,7.90383E-06,1.99193E-05,0.00261085,0.003815533,0.0004631,8.73863E-06,7.32841E-06,3.55569E-05,3.85116E-05,0.000118553,2.94281E-05,2.20819E-05,7.25773E-06,2.52979E-06,3.16849E-06,1.29965E-06,6.87341E-06,8.20197E-06,2.15776E-06,5.20298E-06,1.10327E-06,2.20988E-06,4.44307E-07,6.24745E-07,4.15057E-07,2.33408E-07,9.07218E-08,5.48288E-08,3.4262E-08,1.30038E-08,5.24034E-09,5.54343E-09,1.46983E-09,4.97934E-10,2.64475E-10,1.84763E-10,1.61187E-05,1.70657E-05,7.81284E-06,6.95594E-06,6.88049E-06,3.61525E-05,0.002190256,0.003345786,0.000341607,7.37248E-06,9.38367E-06,3.07252E-05,3.53281E-05,0.000107255,2.54037E-05,1.96599E-05,6.09417E-06,1.81201E-06,2.6367E-06,7.82181E-07,5.83278E-06,9.17675E-06,2.21016E-06,5.74832E-06,8.92353E-07,1.69342E-06,5.06349E-07,5.46155E-07,5.82713E-07,3.34112E-07,6.45186E-08,4.73837E-08,3.15233E-08,8.11325E-09,3.44535E-09,5.65538E-09,1.1547E-09,2.50912E-10,2.5881E-10,9.56839E-11,-767.30396,180.63853,-74.30649,18.68338,-45.64058,-15.801124,-20.119804,-3.246083,-14.112065,-0.7606274,15.717448,32.439194,21.628193,66.59797,25.375406,12.720332,10.020379,10.80097,10.131281,9.122699,7.52665,7.313479,7.879722,8.635609,10.719887,7.89168,-6.987161,-6.350755,-7.0109406,-7.7655983,-8.780307,-11.598034,1.223225,1.2764431,1.2453349,1.123226,1.0824175,0.5769282,0.859851608,-0.805441055
1,0,0.992481232,0.086384356,0.022556391,0.148484334,0.014693016,0.006425872,0.00080215,0.000318313,6.721382141,0,-183.23114,61.961803,-140.11795,14.028374,-57.927036,11.633857,-36.831097,12.459338,-29.038027,6.20145,-17.88938,-0.053454336,-7.7803874,126.879265,36.75089,28.880466,15.209414,11.801208,10.153143,10.130509,9.977953,10.370088,9.019404,8.6245165,7.9852057,7.809623,1.30511E-05,3.06781E-06,4.86464E-06,1.11213E-05,7.54959E-06,5.5703E-06,2.58896E-06,2.3822E-06,6.26975E-06,1.12449E-05,1.04752E-05,2.75223E-06,2.64359E-06,1.72784E-06,1.09194E-05,8.6465E-06,9.75607E-07,2.71141E-06,3.68216E-06,4.96206E-06,4.38267E-07,2.08739E-07,3.86472E-06,1.50537E-06,2.60918E-07,1.35552E-06,9.81721E-07,9.56434E-08,8.22761E-07,2.26892E-07,1.67149E-07,2.06331E-07,4.76997E-08,6.92833E-08,4.04026E-08,4.54348E-08,3.22029E-08,2.2436E-08,2.15203E-08,1.98415E-08,2.00193E-05,8.48242E-06,5.68364E-06,1.17718E-05,7.25079E-06,4.97279E-06,2.62572E-06,1.98353E-06,5.91882E-06,1.145E-05,1.17009E-05,4.065E-06,4.21642E-06,3.13712E-06,1.84512E-05,1.57953E-05,1.04311E-06,3.06532E-06,7.38913E-06,1.06944E-05,5.10849E-07,1.86713E-07,9.28737E-06,3.16632E-06,3.47931E-07,2.33642E-06,1.64634E-06,8.84869E-08,2.07914E-06,4.8091E-07,3.21246E-07,4.27264E-07,6.22207E-08,1.05721E-07,6.11986E-08,7.52491E-08,5.26528E-08,2.69607E-08,2.58082E-08,2.32727E-08,-814.7597,104.71389,-23.239841,7.508186,-4.5433044,-0.8713281,3.4845865,-2.0101812,-0.6564148,5.1860423,2.3855402,-5.191427,-8.430415,79.52089,28.415266,17.320812,9.841066,9.374779,10.978837,9.24313,8.544485,8.428403,8.571007,8.353791,7.787933,7.7203445,-7.21402,-7.4799376,-8.106031,-8.373221,-9.111802,-10.061824,1.4470105,1.3808718,1.2721488,1.2214054,1.2454143,0.9506163,0.50700742,-0.103050289
1,0,1,0,0.018939395,0.136310592,0.003252961,0.001701709,0.00014794,6.15688E-05,32.73780441,0,-451.3178,71.08614,-46.630802,41.292282,-18.917116,24.196188,-16.297346,-5.9989696,-19.735144,-0.5806546,-0.445374,-2.9966807,-13.192547,77.81943,28.13219,10.556283,11.433961,6.97828,6.7075186,6.0729265,7.9315434,7.690529,7.325648,6.1870217,7.5782595,6.351249,3.84532E-06,2.30188E-06,7.5099E-07,1.97502E-07,6.15534E-08,2.66831E-08,1.06313E-08,5.78617E-09,3.64767E-09,3.29747E-09,3.10334E-09,2.8367E-09,3.58575E-09,3.37203E-09,6.2957E-09,1.51442E-08,7.53283E-09,9.36967E-10,8.48603E-10,7.64892E-10,5.45255E-10,4.43024E-10,5.40539E-10,3.67352E-09,6.2167E-10,3.8163E-10,6.61811E-10,4.48094E-10,3.19059E-10,3.28655E-10,3.08578E-10,2.97846E-10,2.0925E-10,1.93526E-10,1.86591E-10,1.78925E-10,1.65218E-10,1.43755E-10,1.12938E-10,8.45364E-11,3.65695E-06,2.13965E-06,6.27235E-07,1.78717E-07,5.82593E-08,2.14196E-08,7.55558E-09,5.23133E-09,2.82058E-09,2.66516E-09,4.41009E-09,2.77993E-09,4.07484E-09,2.98836E-09,6.66014E-09,1.92208E-08,1.22326E-08,7.65301E-10,7.39841E-10,9.94989E-10,4.05776E-10,2.49905E-10,3.52141E-10,9.59968E-09,6.63026E-10,1.94932E-10,1.0318E-09,4.39762E-10,2.20529E-10,1.82944E-10,1.52384E-10,3.33841E-10,1.03256E-10,8.49345E-11,1.07511E-10,7.31913E-11,6.57038E-11,5.93325E-11,5.10164E-11,3.40838E-11,-1113.1748,115.515015,40.468437,34.88791,26.20561,30.960295,23.269678,7.9526014,-4.7911406,1.2386302,8.5137615,6.369497,-3.6381152,24.531609,18.811375,9.533632,8.262188,7.3426576,8.235875,7.273613,8.213772,6.8242216,6.7224894,6.8048825,5.967717,5.6844974,-8.6518545,-10.41514,-10.887814,-11.355223,-11.790342,-12.235119,1.1136079,0.8835025,0.8401681,0.7370464,0.7662019,0.53712696,-0.955482275,0.91426216
