lowlevel.silence_rate_60dB.stdev,lowlevel.spectral_contrast_valleys.mean.0,lowlevel.spectral_contrast_valleys.stdev.2,lowlevel.spectral_contrast_valleys.stdev.3,lowlevel.spectral_contrast_valleys.stdev.4,lowlevel.spectral_contrast_valleys.stdev.5,lowlevel.spectral_flux.mean,lowlevel.gfcc.mean.0,lowlevel.spectral_rms.mean,metadata.audio_properties.replay_gain,arousal.arousal,valence.valence
0.086384274,-6.654224,1.3117638,1.2193742,1.2001114,0.75609535,0.014819278,-210.81879,0.000710198,11.383392,-0.048639736,0.056883759
0.445361435,-5.9206147,1.3338035,1.1462944,1.0973705,0.7274898,0.062258836,-154.37605,0.002841598,-1.3878174,0.475680132,0.193734542
0,-7.641087,1.2840236,1.244459,1.1848845,0.84355694,0.007358832,-262.76633,0.000342482,17.105507,-0.299258038,-0.004122012
0.14903231,-4.915699,1.2016338,1.110029,1.2244265,0.94010097,0.062008549,-99.09895,0.003028368,-0.05524254,0.704863974,-0.755976917
0.442348391,-6.531002,1.4994142,1.4026774,1.3005551,0.8331176,0.033383038,-141.55305,0.001597637,3.7924995,0.393239901,-0.609233306
0.397709072,-7.108915,1.3146971,1.3108358,1.1791435,0.9413719,0.032876585,-118.08093,0.001358137,2.9883575,0.465787304,0.071723001
0,-7.843196,0.9675494,0.9177726,0.82144916,0.40004936,0.003451627,-436.08954,0.000167041,25.93856,-0.968672712,0.816982688
0.215601578,-5.665394,1.367957,1.2541056,1.2342906,0.84081835,0.074922711,-174.27576,0.003711912,7.1566734,0.037098104,-0.333882935
0,-7.8621936,0.97099525,0.8265948,0.7942961,0.678261,0.006547485,-389.41284,0.000416878,21.927452,-0.727947238,0.309150866
0.190903082,-5.8002367,1.2512239,1.2016447,1.189226,0.97431445,0.041666087,-31.66582,0.00246126,1.4448891,0.480626546,-0.701566364
0.136310592,-5.98173,1.2951459,1.1703963,1.1900339,0.80818045,0.06720861,-51.42825,0.003554244,-3.7258263,0.190436933,-0.055234955
0,-6.9907312,1.0290693,0.9801141,0.9260218,0.6522519,0.007613318,-259.7412,0.000369664,18.961296,-0.342126958,-0.056883759
0.498562962,-7.6985855,1.3672458,1.3105252,1.5030562,0.7286885,0.04723005,-164.33304,0.001882131,-3.6916027,0.661995054,-0.723000824
0,-8.235667,0.7913993,0.74884164,0.6672665,0.3879566,0.003105164,-407.07013,0.000191449,22.737629,-0.845012366,0.577906018
0,-9.486383,0.7833582,0.7646459,0.79810107,0.56078345,0.004354747,-458.53198,0.000210048,37.54939,-0.917559769,0.569661995
0.48601526,-8.719491,1.2928824,1.413182,1.1246532,0.9609345,0.023578361,-270.51605,0.00142803,3.9525108,0.350370981,0.183841715
0.136310592,-6.4237046,1.2100993,1.1606671,1.1917762,1.0502932,0.087924689,64.7601,0.005082303,-3.5709095,0.960428689,-0.97856554
0,-7.76467,1.2042024,1.1071391,1.1734903,0.7772717,0.007366523,-371.16586,0.000468291,22.861725,-0.694971146,0.780708986
0.208298907,-5.449482,1.4058423,1.3707709,1.2471362,0.7708031,0.0655412,-115.31003,0.003163114,-0.1833458,0.927452597,-0.59274526
0,-10.056483,1.0102894,1.0133488,0.98240596,0.7123548,0.002703843,-390.58517,0.000129372,23.4622,-0.459192086,-0.272877164
0.381029099,-10.506568,0.5732402,0.6087796,0.8748905,1.0289482,0.022024011,-314.76807,0.000636407,7.5411987,0.299258038,-0.216817807
0.181462422,-9.024275,1.0731609,0.93535626,0.8943829,0.60335773,0.086621828,-397.99045,0.005516298,-9.871822,0.640560594,0.045342127
0.238607153,-6.553633,1.1605781,1.0443155,0.9300462,0.64703184,0.018148476,-263.00323,0.000884098,6.7993164,0.213520198,-0.319043693
0.413240939,-7.0934167,1.4626503,1.4332898,1.3766478,1.0302982,0.035581965,-220.95218,0.001250955,-1.3946552,0.266281946,-0.80708986
0.488357693,-6.5412474,1.9981521,1.8409742,1.713419,0.8749823,0.067622989,-241.3635,0.002235107,-7.4441776,0.526793075,0.09645507
0.286504537,-7.7894893,1.2770058,1.2453052,1.2759088,0.9997682,0.015763016,-234.18407,0.000764502,1.0699844,0.150865622,-0.177246496
0,-7.433494,0.57787424,0.494861,0.50620526,0.43146083,0.013347396,-317.65344,0.000613969,23.450886,-0.833470734,0.688375927
0.206080392,-8.452224,1.7456853,1.7680488,1.708385,0.37202212,0.012795066,-399.56406,0.000369028,3.0511436,0.114591921,-0.315746084
0,-6.2819586,1.20367,1.0656638,0.9878204,0.69380975,0.018222004,-211.32118,0.000870531,10.926926,0.012366035,-0.286067601
0.0867083,-9.051837,0.9563614,0.6859299,0.4791922,1.1663624,0.005457737,-523.436,0.000258391,23.246868,-0.671887881,0.000824
0,-9.203488,0.8545059,0.8458411,1.1235628,1.2084111,0.010588747,-347.86053,0.000322151,14.484203,0.436108821,0.129431162
0.333889186,-7.5007334,1.6194822,1.5969349,1.4867963,1.1371931,0.063363701,-68.9136,0.00258908,-2.9833717,0.838417148,-0.581203627
0.282012552,-8.100831,1.2963307,1.2041736,1.3873705,0.7690724,0.023848861,-225.15253,0.000952271,2.294548,0.391591096,-0.84995878
0,-8.860507,0.68681777,0.6094538,0.6019651,0.31156412,0.00153725,-509.6064,8.91116E-05,36.62975,-0.8928277,0.889530091
0,-6.50757,0.9522793,0.85067177,0.87928355,0.6348192,0.011943868,-304.56097,0.000610209,13.255596,-0.437757626,0.627370157
0.351027459,-5.829592,1.5176977,1.423999,1.3545519,0.856654,0.079984322,-83.048454,0.003986333,-6.8967876,0.810387469,-0.574608409
0.495836109,-6.6720767,1.3261396,1.2450421,1.4523753,0.72380275,0.048258997,-123.32326,0.001971956,-3.6421432,0.42126958,-0.889530091
0,-8.615762,1.2408291,1.3196074,1.235049,1.0801468,0.005345643,-351.74194,0.000356151,14.141731,-0.363561418,0.63231657
0.36933127,-6.6236043,1.4381254,1.3798504,1.3630679,0.8301816,0.033784989,-220.0488,0.001168068,-1.1110306,0.025556472,-0.173948887
0.136310592,-4.8877997,0.9986775,0.85654056,0.8104114,0.56665725,0.093261287,-254.30125,0.003977465,0.17176437,-0.233305853,-0.307502061
0,-8.072342,0.9801304,0.9671033,0.96816015,0.62122536,0.012883926,-234.42287,0.000512359,6.382019,0.038746908,0.72135202
0,-7.8233833,1.2347287,1.2196223,1.2005941,0.7780212,0.006077725,-273.25693,0.00028434,14.764614,-0.215169002,-0.002473207
0.400000453,-6.9565763,1.835487,1.7321221,1.6256744,0.7045398,0.036825027,-302.35135,0.001234251,-1.4457912,0.119538335,-0.61417972
0.086708263,-6.505804,1.1279511,1.0386063,1.0170155,0.6916548,0.015317438,-202.30157,0.000732888,10.829826,0.35366859,0.137675185
0,-7.6052384,1.1804827,1.1093336,1.1499431,0.8159052,0.011665014,-201.71814,0.000537268,13.9016,-0.228359439,0.620774938
0.160661191,-8.863429,1.1320918,1.0182562,0.9132522,0.5716115,0.01377771,-302.91537,0.000684401,8.148857,-0.043693322,0.861500412
0.294297218,-5.445885,0.68551415,0.6331902,0.5668914,0.5843213,0.065166064,-220.87297,0.002935224,5.9546394,0.253091509,-0.206924979
0,-10.205553,0.80386245,0.7655002,0.8558804,0.6371945,0.001351177,-447.1717,5.40616E-05,25.075363,-0.643858203,0.976916735
0,-8.077085,0.9217053,0.8379828,0.91119236,0.60665685,0.007732754,-260.68945,0.00032941,8.732174,-0.760923331,0.87139324
0.215601116,-7.900725,1.1805457,1.168167,1.1900672,0.92026025,0.010836981,-283.29163,0.000514916,7.0629997,-0.286067601,0.200329761
0.385416925,-6.787386,1.4541377,1.3794019,1.3354099,0.72334677,0.035161212,-217.58438,0.001189333,-1.1643753,0.170651278,-0.539983512
0.385416925,-6.911086,1.4304833,1.351013,1.3320764,0.83006173,0.035111897,-206.05757,0.001187583,-1.1729469,0.152514427,-0.612530915
0.441413403,-9.739006,2.1086082,1.852681,1.5213823,1.114603,0.060822356,-309.38727,0.001831777,-9.122316,0.563066777,-0.37510305
0,-7.017573,1.1086752,1.0954412,1.1973069,0.9974768,0.025348913,-90.672165,0.001060983,6.746723,0.752679308,-0.760923331
0,-7.697197,1.0447702,1.0169872,0.95883906,0.6625291,0.006386457,-266.9735,0.000294719,20.263607,-0.604286892,0.450948063
0,-7.854379,1.2576865,1.0603487,1.128202,1.161632,0.011789047,-253.58286,0.000417466,14.201275,-0.018961253,-0.297609233
0,-7.1231103,1.0539486,0.9205493,0.88830465,0.4716621,0.006106282,-345.81934,0.000317328,21.646885,-0.805441055,0.01071723
0.389358312,-7.8279033,1.165781,1.1354446,1.0481621,0.81098884,0.031327784,-141.19041,0.001267561,3.3361282,0.586150041,-0.449299258
0.294296741,-7.5680337,0.5268971,0.5085929,0.54693556,0.37520018,0.018527653,-227.214,0.000690678,-3.7124023,-0.368507832,0.520197857
0.282011569,-8.478723,0.9793539,0.9813215,0.9107686,0.6519433,0.018956665,-340.95413,0.000853499,24.992912,-0.902720528,0.652102226
0.497180402,-6.3867784,1.2225932,1.2043492,1.2619286,1.1340525,0.034847055,-67.43696,0.001661237,5.613575,0.411376752,0.127782358
0.499296755,-6.198538,1.2523434,1.2647173,1.3454766,1.04929,0.04790093,-86.729515,0.001761095,-2.4257088,0.723000824,-0.942291838
0,-8.138712,0.91566473,0.8388787,0.84102505,0.54315555,0.00664168,-391.75235,0.000305608,29.006557,-0.958779885,0.701566364
0.491220921,-6.046339,1.3922868,1.3828151,1.3696592,0.61528635,0.068769753,-188.30444,0.002340955,-7.5116463,0.868095631,-0.833470734
0,-8.140522,0.9426754,0.81942403,0.7993878,0.64791495,0.002802501,-388.74554,0.000138424,28.254295,-0.516900247,0.455894477
0,-6.2412033,1.2613997,1.1345848,1.1228541,1.0034429,0.017737959,-209.20259,0.000909869,10.356869,-0.467436109,-0.520197857
0.12215554,-4.839558,1.2317989,1.2142197,1.2374326,0.96189874,0.117254473,37.52378,0.006874658,-8.549459,0.820280297,-0.95713108
0.122155525,-6.8813353,1.2447824,1.2450705,1.3474395,1.112436,0.017292615,-151.44696,0.00092015,6.9714813,0.31079967,-0.170651278
0,-11.628412,1.0027312,0.8069591,0.92359793,0.37061447,0.000611347,-612.06696,2.00097E-05,35.842655,-0.920857378,0.319043693
0.496475816,-6.3310924,1.6239597,1.5384845,1.5190934,1.2281971,0.069559954,-165.53339,0.002456421,-7.3765907,0.624072547,-0.69991756
0,-7.1726794,1.2882842,1.2307376,1.2543564,0.9254327,0.011637869,-207.39455,0.000533908,12.92202,-0.381698269,0.531739489
0.231494695,-10.375985,1.1107075,1.1564445,1.2723036,1.1678827,0.006958743,-423.41663,0.000326045,5.776985,0.851607585,-0.470733718
0,-6.656324,1.0914198,0.9172588,0.80139333,0.4448314,0.015467499,-334.88388,0.000874149,13.501888,-0.751030503,0.335531739
0,-8.059561,0.5325163,0.47009322,0.47319987,0.2943546,0.003258255,-430.39615,0.000188435,30.31023,-0.8928277,0.889530091
0.12215554,-6.0553546,1.3081769,1.2651972,1.1383995,0.9280906,0.117696904,-14.302115,0.008195815,-9.103472,0.887881286,-0.427864798
0.481045842,-8.2514515,1.9122496,1.8707138,1.9837631,1.4175851,0.094584875,-211.05493,0.00500418,-12.050861,0.696619951,0.769167354
0.321924955,-6.033535,0.9537474,0.7993364,0.87364316,0.4050846,0.030632641,-381.17426,0.003276694,9.96183,-0.218466612,0.060181369
0,-7.921083,1.1906512,1.0943009,1.1777695,0.6748796,0.01139077,-298.94098,0.000449325,4.0909348,-0.155812036,1
0,-8.029158,1.2395375,1.129706,1.1850643,0.75389886,0.009652996,-281.5889,0.000382645,4.0597305,-0.190436933,0.690024732
0.12215554,-4.4650493,0.8983082,0.8433288,1.0782605,0.94124734,0.159739137,-294.9218,0.009531642,-3.666359,0.005770816,-0.813685078
0.231494889,-6.5433283,1.0191402,1.0160408,1.072405,1.0893692,0.020978574,-186.42844,0.00090866,11.641518,-0.508656224,-0.294311624
0,-9.827465,0.6378925,0.6080125,0.6426948,0.4240656,0.001329749,-561.0222,5.80756E-05,41.1506,-0.877988458,0.851607585
0.493006676,-6.2924232,1.0018606,1.1620454,0.84229976,0.41843504,0.044335667,-410.1717,0.001974791,10.655693,-0.520197857,-0.282769992
0,-10.670215,0.77074385,0.81381834,0.9336414,0.86183894,0.000966389,-520.0373,0.000211431,36.771336,-0.937345425,-0.109645507
0.381407529,-7.1400733,1.2806686,1.2885205,1.2664758,0.86705464,0.021036888,-164.05215,0.001302172,0.9837532,0.56801319,0.126133553
0,-11.046855,1.130475,1.0119262,0.90128493,0.31814986,0.004795622,-394.50513,0.000232377,22.723312,-0.577906018,0.52844188
0.312700778,-6.1538596,1.2673975,1.1804405,1.1591489,0.96817136,0.023922713,-135.6814,0.001206793,4.998169,0.09645507,-0.165704864
0.461173415,-6.880078,1.370926,1.3481398,1.2188107,0.93767244,0.034095444,-118.00062,0.001544221,3.2089005,0.419620775,0.05358615
0.499296665,-7.742259,0.9253435,0.9067408,0.77989566,0.43838793,0.050642136,-387.6307,0.002312239,15.43301,-0.457543281,-0.014014839
0,-9.348161,1.0277886,0.93114024,0.8496943,0.3650017,0.002410204,-460.85513,0.000159004,23.815742,-0.840065952,-0.051937345
0,-7.831294,1.0185064,0.8715901,0.7807727,0.4830903,0.005720334,-361.46478,0.000281408,26.457134,-0.685078318,0.668590272
0,-7.7829766,0.9055842,1.0037581,0.94272393,0.5999024,0.011388457,-243.72542,0.000472782,7.201046,-0.291014015,-0.012366035
0.379317999,-5.7298284,1.0925766,0.97673595,0.9855464,0.66521955,0.028398976,-204.15698,0.001421269,10.156776,-0.065127782,-0.164056059
0.457926333,-8.23896,1.1849066,1.1702325,1.5604072,0.6027301,0.012876638,-388.43118,0.001268053,-0.8933201,-0.419620775,-0.24649629
0,-8.635135,0.84485286,0.8127197,0.8052958,0.55152845,0.004304404,-427.50397,0.000188912,32.855198,-0.95713108,0.932399011
0,-7.0463467,1.2169948,1.1413901,1.058885,0.73465496,0.018515788,-196.23706,0.000878067,9.202354,0.131079967,-0.137675185
0.46020028,-7.635495,1.5422025,1.5105097,1.58288,1.0482779,0.055059221,-93.28557,0.002243128,-3.5434341,0.670239077,-0.599340478
0,-9.731215,0.9719195,0.7708643,0.7825066,0.69808435,0.002456598,-502.64752,0.000129288,30.880474,-0.810387469,-0.112943116
0.136310592,-4.9258685,1.0734342,0.9364256,0.90255773,0.71087766,0.067642413,-159.64717,0.004345268,3.5089989,0.241549876,-0.536685903
0.061198574,-8.048962,1.201048,1.2142507,1.2264793,0.87499887,0.00997923,-257.01065,0.000638229,7.2972984,0.43940643,0.431162407
0,-10.176106,0.87901014,0.82835704,0.93861675,0.47172242,0.00450223,-488.32797,0.000199512,23.131466,-0.825226711,0.884583677
0,-8.930422,0.85530174,0.7717717,0.789637,0.47740325,0.003242992,-457.35373,0.000148966,35.830517,-0.952184666,0.818631492
,,,,,,,,,,,
0.0867083,-9.199776,0.8711648,0.6620404,0.800239,1.2813754,0.005430769,-525.89685,0.000200311,18.408566,0.076669415,-0.54657873
0.12215554,-4.708168,1.2017748,1.1921229,1.1768715,0.99966747,0.150880441,68.47598,0.012389186,-3.3015137,0.816982688,-0.726298434
0,-7.3354363,0.9703334,0.908781,0.9289536,0.605927,0.005114949,-322.17166,0.000281412,22.900673,-0.724649629,0.020610058
0.391820878,-8.706002,1.5381147,1.571053,1.7761407,1.7576134,0.026985189,-253.00163,0.000643908,1.4248276,-0.236603462,-0.37840066
0,-7.966796,1.1017025,0.90769345,0.8705877,0.55087173,0.006031872,-396.0284,0.00038536,22.488583,-0.861500412,0.767518549
0.086384274,-6.4156337,1.3587619,1.2936059,1.3874835,1.0592971,0.024408668,-144.71239,0.000989597,4.2611046,0.383347073,-0.483924155
0.286504537,-7.360221,1.2237126,1.3930651,1.3081368,0.7417983,0.014808094,-271.7362,0.000844028,7.3387337,-0.251442704,0.582852432
0.238606334,-5.6787777,1.2177495,1.183076,1.1226013,0.85799706,0.056833148,-54.853806,0.002742838,-1.5425129,0.685078318,0.025556472
0.182465643,-6.2260966,0.78428984,0.67890537,0.6593145,0.46702197,0.019909797,-164.12904,0.001114407,7.347954,0.015663644,-0.556471558
0,-7.826113,1.2928185,1.3630029,1.2792884,0.7402504,0.010381561,-274.68185,0.000435836,7.4365845,-0.279472383,0.629018961
0,-7.470049,1.0500333,1.0410777,0.9958178,0.74900115,0.006660311,-249.64334,0.000321829,16.50922,-0.56801319,-0.241549876
0.402751058,-7.0579743,1.4780122,1.3898791,1.3738152,1.010105,0.034967568,-211.68991,0.001242947,-1.3287029,0.543281121,0.104699093
0.086708263,-6.4712124,1.134756,1.0229744,1.0225554,0.7113046,0.015731381,-198.02016,0.000746587,10.797047,0.259686727,-0.050288541
0.121702105,-7.084639,1.382631,1.418515,1.4750077,1.0892828,0.02005315,-208.09364,0.00069293,3.933445,0.149216818,-0.457543281
0,-8.410836,0.885011,1.0783181,0.97898227,0.5826765,0.009716564,-290.59967,0.00037663,7.2812157,-0.39653751,0.681780709
0,-6.636043,1.292093,1.0547376,0.9383887,0.5481362,0.012769002,-287.65536,0.000619332,11.920151,-0.119538335,-0.52514427
0.348806083,-9.321882,0.7812579,1.2641374,0.9411737,0.50731623,0.018781748,-272.73615,0.000681289,0.5162506,-0.256389118,0.164056059
0.443408638,-6.7283387,1.2744839,1.1699843,1.1477947,0.77578574,0.038680222,-104.6517,0.001950246,1.1113892,0.521846661,-0.563066777
0.136310592,-5.752348,1.3215652,1.1970922,1.1036813,0.84390676,0.031996995,-28.184267,0.003586065,-1.097456,0.823577906,-0.909315746
0.430803329,-5.597392,1.3505697,1.4389775,1.4371622,1.1143696,0.080157004,-53.977314,0.002717355,-8.036509,0.937345425,-0.798845837
0.483129025,-6.4171076,1.3063157,1.2096744,1.1141719,0.7382467,0.035086364,-141.53294,0.001669972,3.4117088,0.137675185,-0.605935697
0.499297023,-6.9420147,1.4581045,1.5512111,1.5637574,1.7538148,0.071572587,-135.08052,0.003591637,-12.424152,0.576257214,0.048639736
0.377068847,-6.723491,1.2347963,1.180142,1.1325734,0.87845224,0.03516423,-188.67401,0.001222032,-1.5573254,0.269579555,-0.393239901
,,,,,,,,,,,
0.224093959,-9.719443,0.7599415,0.7072373,0.7867176,0.5094493,0.011932749,-516.4445,0.000635554,32.10286,-0.851607585,0.515251443
0,-9.804123,0.8425754,0.7209821,0.6649321,1.1022887,0.002729424,-518.897,0.000169051,22.192677,-0.012366035,0.304204452
0,-7.8359494,1.0322533,1.0510106,1.0249177,0.75578815,0.00664307,-254.07579,0.000314793,16.452991,-0.350370981,0.297609233
0,-7.4204316,1.0408281,0.96009165,0.893771,0.5443972,0.005286434,-350.80817,0.00026294,23.280205,-0.713107997,0.970321517
0,-8.452943,0.89281964,0.8947212,0.79008144,0.46129712,0.002738007,-413.4912,0.000177594,22.891487,-0.688375927,0.586150041
0,-8.359362,1.000386,0.9095193,0.8298491,0.5700201,0.001506691,-375.1303,0.000227085,18.377777,-0.602638087,0.427864798
0,-9.415616,1.6667973,0.91079223,0.49545553,0.29925543,0.00230923,-595.04785,0.000182312,14.835175,-0.703215169,0.084913438
0.471404016,-6.11855,1.2356985,1.303021,1.3564172,1.0467719,0.041760545,-108.82033,0.001489415,-2.0905266,0.645507007,-0.929101401
0,-8.898698,0.91126066,1.163863,1.0181518,0.5821815,0.010846036,-309.78638,0.00039754,6.598652,-0.122835944,0.548227535
0.497303694,-6.169575,1.6252079,1.528727,1.4952357,1.1975305,0.070182033,-159.96443,0.002481962,-7.3778553,0.751030503,-0.877988458
0,-6.9089937,1.1042731,0.97097665,1.0510315,0.6419625,0.009190186,-289.04633,0.000436485,16.300583,-0.755976917,0.48227535
0.14903231,-5.8758388,1.2591479,1.1963178,1.2139266,1.0252078,0.059082694,21.486778,0.003673254,-2.5981293,0.902720528,-0.952184666
0.484831691,-6.171387,1.6082193,1.5319782,1.4880232,0.62009245,0.065271743,-185.60063,0.002216551,-7.093645,0.615828524,-0.5713108
0.086384274,-6.469903,1.3219634,1.2312268,1.1999307,0.77338624,0.015887039,-207.70694,0.000760082,11.023823,-0.03215169,-0.149216818
0.086384356,-7.21402,1.2721488,1.2214054,1.2454143,0.9506163,0.014693016,-183.23114,0.00080215,6.721382,0.50700742,-0.103050289
0.297968656,-6.719371,1.0450087,0.9149348,0.868665,0.61714345,0.012926323,-309.57022,0.000854013,14.766251,-0.629018961,-0.033800495
0,-9.285415,1.088961,0.9163979,0.9238322,0.5873829,0.001243926,-526.59784,5.17828E-05,28.277546,-0.894476505,0.594394064
0,-8.829683,0.9287282,0.92982143,1.2028106,0.86755574,0.005985314,-405.5397,0.000295523,16.88176,-0.645507007,0.530090684
0.12215554,-5.2571135,1.3232843,1.2015073,1.3077333,0.8523071,0.10061083,-36.545918,0.004638336,-3.6028557,0.727947238,-0.52844188
0,-8.106973,1.1893344,1.1632301,1.1535832,0.7465792,0.006348038,-308.4436,0.000265291,9.869751,-0.58944765,0.968672712
0.23149465,-5.827058,1.1136748,1.1086385,1.032963,0.6408017,0.021869482,-179.93425,0.002133825,8.773628,0.124484749,-0.54987634
0.181462541,-6.472137,1.1015065,0.9282472,0.92007554,0.7113564,0.048562419,-198.36952,0.003646913,7.1789894,-0.511953833,-0.243198681
0.086384356,-7.5222077,1.1887162,1.2320678,1.193338,0.7807859,0.0118816,-210.64995,0.000699177,6.2982903,0.208573784,-0.140972795
0.12215554,-6.297866,1.1385804,0.85187954,0.75921714,0.46882045,0.026867028,-238.91138,0.004674574,-3.5852585,0.48227535,0.149216818
0,-7.564848,1.1258439,1.0113947,1.0068045,0.7565791,0.0054159,-325.67923,0.000265361,22.790573,-0.599340478,0.556471558
0.12215554,-4.479036,1.2973921,1.23762,1.2204943,0.97010094,0.120195054,11.453504,0.006182906,-4.864771,0.790601814,-0.800494641
0,-8.3030615,1.0307015,0.98143345,0.98488027,0.75989497,0.004248385,-265.4736,0.000205069,25.909912,-0.526793075,0.868095631
0,-7.6052914,1.0109979,0.897978,1.0023098,0.6733651,0.005704231,-311.83618,0.000269302,18.200058,-0.221764221,0.985160758
0.312700778,-7.0823646,1.2263477,1.1629181,1.1200962,0.87214553,0.04218268,-72.14929,0.002025607,3.4387321,0.627370157,-0.876339654
0.297968745,-7.0584893,1.1763326,1.1005638,1.1329468,0.89665824,0.018995969,-212.21893,0.000976596,-0.25802994,0.312448475,-0.266281946
0,-7.8155823,1.0864089,0.9817312,0.9159492,0.5665567,0.006088357,-353.76993,0.000327807,16.105404,-0.150865622,-0.325638912
0.180150762,-6.6657844,1.6270453,1.5877992,1.5296305,0.86187047,0.113446318,-77.25457,0.007012204,-7.446684,0.958779885,-0.971970322
0.494871676,-6.228105,1.5272292,1.4297043,1.2770591,0.72504556,0.034983616,-152.46681,0.001761453,4.068386,0.335531739,0.086562242
0,-8.113683,1.294417,1.38637,1.1215671,0.81517303,0.006172254,-347.78934,0.000257728,16.23323,-0.210222589,0.325638912
0.330718905,-7.726521,1.7445226,1.648518,1.5811852,1.425806,0.027828155,-242.80048,0.000905527,0.97968674,0.022258862,-0.56801319
0.30791533,-6.7307425,1.0829589,1.0218691,1.04784,0.88315713,0.016198074,-201.32018,0.000948778,13.483074,-0.185490519,-0.009068425
0.136310622,-6.101193,1.1960295,1.1386709,1.3991855,0.81853604,0.021677235,-220.89005,0.001056124,11.236233,-0.109645507,0.076669415
0.42744866,-6.5739326,1.5088902,1.4171288,1.2774174,1.0602204,0.033383962,-131.74529,0.001567664,3.9447632,0.338829349,0.063478978
0,-7.1880407,1.0399606,1.0132506,0.95912695,0.6425106,0.007667112,-274.80862,0.000367084,16.854656,0.35366859,0.137675185
0.34317416,-10.551791,0.80327666,0.83732194,1.1304142,1.2164882,0.020822182,-326.63104,0.000596916,7.9784393,0.299258038,-0.216817807
0.171420068,-8.544393,0.92863,0.6618142,0.45445684,1.336391,0.008898221,-521.29816,0.000359603,27.33337,-0.910964551,-0.03215169
0.287479937,-7.011937,1.0034359,0.9640877,0.9634736,0.8268918,0.012520405,-255.41214,0.000820746,15.525631,-0.558120363,0.487221764
0,-6.6729407,1.2942421,1.1771833,1.074897,0.65862,0.017116284,-207.72171,0.000823023,9.0024605,0.258037923,-0.345424567
0.122383729,-8.970282,0.8210706,0.7503227,0.90330744,0.45852342,0.007146972,-361.71835,0.000252637,7.819271,-0.541632317,0.937345425
0.215601116,-7.670995,1.2874029,1.2354959,1.2168927,0.92236686,0.010584873,-245.97546,0.000512257,6.9409676,-0.042044518,0.6784831
0.231494829,-6.762435,1.2748052,1.1350611,1.038366,0.6737106,0.016958298,-232.37589,0.00095138,12.024586,-0.401483924,0.383347073
0.276385725,-7.246164,1.0055329,0.88337857,0.8169732,0.5832097,0.011012596,-343.20386,0.000764984,16.095936,-0.314097279,-0.28936521
0.427533388,-7.055201,1.4596027,1.3783964,1.3840674,1.1279031,0.0390056,-197.4749,0.001451502,-2.7470284,0.380049464,-0.312448475
0.170794308,-8.258621,1.0730438,0.9572759,0.87665445,0.497298,0.008372482,-398.92062,0.000386007,23.264572,-0.868095631,0.685078318
0.488357723,-6.4470124,1.9223694,1.6492659,1.4208323,1.600119,0.066800483,-253.51509,0.002216812,-7.4214916,0.409727947,-0.675185491
0,-6.633844,1.1488261,1.0122181,1.0952063,0.7158059,0.011739561,-305.49417,0.000582749,12.885899,-0.536685903,0.920857378
0,-7.1771927,1.3623656,1.1486126,1.1540866,1.022359,0.011280233,-230.50606,0.000539816,13.943848,0.297609233,-0.309150866
0.438304693,-7.706018,1.655335,1.6087649,1.4779564,1.148589,0.058553293,-88.67139,0.002366511,-2.3152065,0.7856554,0.195383347
0.286504537,-8.319512,1.2491733,1.2212459,1.290858,1.0431107,0.014122322,-279.27127,0.000679786,1.0920143,0.330585326,-0.244847486
0,-8.780943,0.95447606,1.0283128,1.0071192,0.7492197,0.004319473,-354.59082,0.000164809,13.511093,-0.187139324,0.449299258
0,-8.081584,0.9765462,0.913086,0.93211484,0.61468095,0.009575159,-248.35503,0.000395514,8.386646,-0.404781533,0.676834295
0,-7.752463,1.044661,0.9171507,0.9020932,0.6585315,0.006621383,-306.57764,0.000310966,23.841103,-0.790601814,0.508656224
0.149032429,-6.208026,1.1648505,1.160398,0.92328674,0.6650354,0.017612835,-223.24689,0.000941967,8.054317,0.060181369,0.41797197
0,-8.150117,0.9277574,0.87400085,0.8482495,0.5546892,0.006472773,-386.9868,0.000304114,27.350098,-0.874690849,0.65704864
0.438304663,-6.4051213,1.523099,1.4348464,1.2887889,0.7194599,0.033300929,-160.61942,0.001607676,4.085705,0.323990107,0.058532564
0.490638822,-6.292814,1.558002,1.5111592,1.4417709,0.69386685,0.065908477,-172.19943,0.00222579,-7.1134777,0.54657873,-0.490519373
0,-7.0134416,1.3516442,1.4068143,1.4794506,1.0901173,0.018898623,-204.89473,0.000673223,4.5582047,0.159109646,-0.50370981
0.12215554,-5.7749343,1.308823,1.1932076,1.2498856,1.250748,0.10671363,7.175036,0.005435721,-7.1352634,0.925803792,-0.39653751
0,-11.239778,0.79922163,0.6737439,0.96591675,0.46247342,0.002009737,-545.7139,6.90056E-05,19.270966,-0.61417972,0.986809563
0,-8.224097,0.8648488,0.7883241,0.76804096,0.46892956,0.002986832,-438.6846,0.000176453,30.633694,-0.8928277,0.889530091
0,-8.492822,0.7694593,0.76787525,0.6612664,0.40214887,0.002414184,-420.9658,0.00016778,22.882572,-0.759274526,0.882934872
0.238606244,-6.831192,1.3238432,1.3831388,1.3963946,1.2233726,0.105529867,13.682766,0.004873519,-9.832394,0.943940643,-0.963726298
0,-7.046667,1.1810015,1.0073692,0.98315793,0.71894234,0.009424521,-249.55238,0.000528681,13.772961,-0.322341303,-0.295960429
